viewId,chartType,queryStr,resolvedQueryStr,md5,svgFilename,durationReceiveData,durationTotal,heapUsed,totalDataFileSize
natural-disasters-economic-damages?type=all_disasters_excluding_extreme_temperature&timespan=annual,StackedBar,,,b73022c5df91d58e10e638b6bed09f24,natural-disasters-economic-damages?type=all_disasters_excluding_extreme_temperature&timespan=annual_v0_850x600.svg,17,44,315788136,486431
natural-disasters-economic-damages?type=all_disasters_excluding_extreme_temperature&timespan=decadal,StackedBar,,,5de9f1d1f52b95b9183e0fd215f0ea11,natural-disasters-economic-damages?type=all_disasters_excluding_extreme_temperature&timespan=decadal_v0_850x600.svg,14,28,257252760,654476
natural-disasters-economic-damages?type=all_stacked&timespan=annual,StackedBar,,,96995989f188ca4ae2d65f4257e674de,natural-disasters-economic-damages?type=all_stacked&timespan=annual_v0_850x600.svg,15,35,258487664,515067
natural-disasters-economic-damages?type=all_stacked&timespan=decadal,StackedBar,,,70ff4e1325c3f56f1ef3bed4be5896a7,natural-disasters-economic-damages?type=all_stacked&timespan=decadal_v0_850x600.svg,16,37,475132608,734633
natural-disasters-economic-damages?type=drought&timespan=annual,StackedBar,,,8fcacca733cabca5a42a180b92a1ff24,natural-disasters-economic-damages?type=drought&timespan=annual_v0_850x600.svg,2,15,262114232,45119
natural-disasters-economic-damages?type=drought&timespan=decadal,StackedBar,,,e99b44b715867a0e218275b69b84ad49,natural-disasters-economic-damages?type=drought&timespan=decadal_v0_850x600.svg,1,12,307768720,81084
natural-disasters-economic-damages?type=earthquake&timespan=annual,StackedBar,,,cd6b1e54b34b96e4940e6ed7180a61d3,natural-disasters-economic-damages?type=earthquake&timespan=annual_v0_850x600.svg,2,22,290789824,35783
natural-disasters-economic-damages?type=earthquake&timespan=decadal,StackedBar,,,f3deebd983d61d5cf35057a953126f7d,natural-disasters-economic-damages?type=earthquake&timespan=decadal_v0_850x600.svg,1,16,281742416,81273
natural-disasters-economic-damages?type=extreme_temperature&timespan=annual,StackedBar,,,305f1f1c6fc80c8914cb7a5f1a6ae6ea,natural-disasters-economic-damages?type=extreme_temperature&timespan=annual_v0_850x600.svg,1,16,279777608,24487
natural-disasters-economic-damages?type=extreme_temperature&timespan=decadal,StackedBar,,,2c5a9ebb2843430f48320d85305dac3e,natural-disasters-economic-damages?type=extreme_temperature&timespan=decadal_v0_850x600.svg,2,13,450870840,80169
natural-disasters-economic-damages?type=extreme_weather&timespan=annual,StackedBar,,,e920db04d9b5e63eef40e86760a2dff6,natural-disasters-economic-damages?type=extreme_weather&timespan=annual_v0_850x600.svg,2,15,285817656,76569
natural-disasters-economic-damages?type=extreme_weather&timespan=decadal,StackedBar,,,ecabaca2bd52a5206625d37e0c2acfef,natural-disasters-economic-damages?type=extreme_weather&timespan=decadal_v0_850x600.svg,1,15,256594896,82652
natural-disasters-economic-damages?type=flood&timespan=annual,StackedBar,,,f244f4488f74be60e08e107b5ace86f2,natural-disasters-economic-damages?type=flood&timespan=annual_v0_850x600.svg,2,17,281616632,105403
natural-disasters-economic-damages?type=flood&timespan=decadal,StackedBar,,,91cc4e062f64cd86ad293f2a8807320b,natural-disasters-economic-damages?type=flood&timespan=decadal_v0_850x600.svg,2,13,299340048,83944
natural-disasters-economic-damages?type=landslide&timespan=annual,StackedBar,,,dc31024c076646db1c708952edf40849,natural-disasters-economic-damages?type=landslide&timespan=annual_v0_850x600.svg,2,15,313193744,25405
natural-disasters-economic-damages?type=landslide&timespan=decadal,StackedBar,,,aa71111d545d3aee613baffcca90e42b,natural-disasters-economic-damages?type=landslide&timespan=decadal_v0_850x600.svg,2,13,469641544,80223
natural-disasters-economic-damages?type=volcanic_activity&timespan=annual,StackedBar,,,7bca64dec9166e05b5471e9c4f295986,natural-disasters-economic-damages?type=volcanic_activity&timespan=annual_v0_850x600.svg,2,16,279237040,10964
natural-disasters-economic-damages?type=volcanic_activity&timespan=decadal,StackedBar,,,634b360f5b416ffa38aed02f335ffd37,natural-disasters-economic-damages?type=volcanic_activity&timespan=decadal_v0_850x600.svg,2,13,305690304,79999
natural-disasters-economic-damages?type=wildfire&timespan=annual,StackedBar,,,1efdd50a4b221c67c316ba93e5411360,natural-disasters-economic-damages?type=wildfire&timespan=annual_v0_850x600.svg,2,14,279004104,18119
natural-disasters-economic-damages?type=wildfire&timespan=decadal,StackedBar,,,781521c20ec9f4b893c1d6932e114821,natural-disasters-economic-damages?type=wildfire&timespan=decadal_v0_850x600.svg,2,18,251904360,80348
natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=homeless&metric=per_capita&timespan=annual,StackedBar,,,f3163cee84fafbd07ca12a1d0076adb6,natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=homeless&metric=per_capita&timespan=annual_v0_850x600.svg,15,38,322521016,633719
natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=homeless&metric=per_capita&timespan=decadal,StackedBar,,,1e11ac3814230d03d7c9bcf04733e65d,natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=homeless&metric=per_capita&timespan=decadal_v0_850x600.svg,11,25,460268216,654102
natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=homeless&metric=total_number&timespan=annual,StackedBar,,,feabdc34f549911c0d02dcb3fde9c994,natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=homeless&metric=total_number&timespan=annual_v0_850x600.svg,28,47,316520688,604815
natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=homeless&metric=total_number&timespan=decadal,StackedBar,,,844b6fd4dafdc236008696f3b4881f6b,natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=homeless&metric=total_number&timespan=decadal_v0_850x600.svg,16,34,270562800,644096
natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=injured&metric=per_capita&timespan=annual,StackedBar,,,e20759f422a447529bc73c220f319e44,natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=injured&metric=per_capita&timespan=annual_v0_850x600.svg,19,38,285170344,658587
natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=injured&metric=per_capita&timespan=decadal,StackedBar,,,c678bffb63d51aa0696f484cd2b79bc8,natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=injured&metric=per_capita&timespan=decadal_v0_850x600.svg,16,36,298111680,660311
natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=injured&metric=total_number&timespan=annual,StackedBar,,,b11679d7af16e221c7fd3dcb261c3c64,natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=injured&metric=total_number&timespan=annual_v0_850x600.svg,14,32,466060064,596762
natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=injured&metric=total_number&timespan=decadal,StackedBar,,,d886523f66c71f66302fff3af3099418,natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=injured&metric=total_number&timespan=decadal_v0_850x600.svg,11,25,320587384,644046
natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=requiring_assistance&metric=per_capita&timespan=annual,StackedBar,,,215732f487c3b30f31103a83f0bc3b13,natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=requiring_assistance&metric=per_capita&timespan=annual_v0_850x600.svg,15,34,278335152,700179
natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=requiring_assistance&metric=per_capita&timespan=decadal,StackedBar,,,0498f8d4f2394b761a35db39244f0a2c,natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=requiring_assistance&metric=per_capita&timespan=decadal_v0_850x600.svg,10,28,287790912,667867
natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=requiring_assistance&metric=total_number&timespan=annual,StackedBar,,,99d6b4a14460cceabbf2419ad09fe1dc,natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=requiring_assistance&metric=total_number&timespan=annual_v0_850x600.svg,14,32,323636088,648683
natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=requiring_assistance&metric=total_number&timespan=decadal,StackedBar,,,fcaf3b81b96f6d76ce48abb579fee49a,natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=requiring_assistance&metric=total_number&timespan=decadal_v0_850x600.svg,11,26,283949352,655281
natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=total_affected&metric=per_capita&timespan=annual,StackedBar,,,ae23653ce65e3877f5cb1524b249eac8,natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=total_affected&metric=per_capita&timespan=annual_v0_850x600.svg,15,37,472756656,719760
natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=total_affected&metric=per_capita&timespan=decadal,StackedBar,,,191b07c6c17510553cef802de0f2b04d,natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=total_affected&metric=per_capita&timespan=decadal_v0_850x600.svg,10,27,308688336,672491
natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=total_affected&metric=total_number&timespan=annual,StackedBar,,,33b51fc8d937da00c4044d9b779acef4,natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=total_affected&metric=total_number&timespan=annual_v0_850x600.svg,17,35,304903568,655168
natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=total_affected&metric=total_number&timespan=decadal,StackedBar,,,d47b50e75c0db70e472c9e66b005efa6,natural-disasters-people-affected?type=all_disasters_excluding_extreme_temperature&impact=total_affected&metric=total_number&timespan=decadal_v0_850x600.svg,10,24,329668320,658013
natural-disasters-people-affected?type=all_stacked&impact=homeless&metric=per_capita&timespan=annual,StackedBar,,,1ebf996f9ad48a937ca0fd6d2a865ad6,natural-disasters-people-affected?type=all_stacked&impact=homeless&metric=per_capita&timespan=annual_v0_850x600.svg,16,36,289692616,666251
natural-disasters-people-affected?type=all_stacked&impact=homeless&metric=per_capita&timespan=decadal,StackedBar,,,71afba983f1ee4c5df98af5e0cfa0c2e,natural-disasters-people-affected?type=all_stacked&impact=homeless&metric=per_capita&timespan=decadal_v0_850x600.svg,12,25,316338368,733583
natural-disasters-people-affected?type=all_stacked&impact=homeless&metric=total_number&timespan=annual,StackedBar,,,86d4fc66f2743ab510cc950f1f92ec1d,natural-disasters-people-affected?type=all_stacked&impact=homeless&metric=total_number&timespan=annual_v0_850x600.svg,14,34,317235064,637310
natural-disasters-people-affected?type=all_stacked&impact=homeless&metric=total_number&timespan=decadal,StackedBar,,,0467386cf370113fb15c1b2af20166a0,natural-disasters-people-affected?type=all_stacked&impact=homeless&metric=total_number&timespan=decadal_v0_850x600.svg,13,27,473919760,723501
natural-disasters-people-affected?type=all_stacked&impact=injured&metric=per_capita&timespan=annual,StackedBar,,,2eb2f7c118144b8a06e98f7ebab787ca,natural-disasters-people-affected?type=all_stacked&impact=injured&metric=per_capita&timespan=annual_v0_850x600.svg,15,37,336458928,693589
natural-disasters-people-affected?type=all_stacked&impact=injured&metric=per_capita&timespan=decadal,StackedBar,,,7322fe009d36dbcb0c7973e10af40f10,natural-disasters-people-affected?type=all_stacked&impact=injured&metric=per_capita&timespan=decadal_v0_850x600.svg,17,31,303991072,740705
natural-disasters-people-affected?type=all_stacked&impact=injured&metric=total_number&timespan=annual,StackedBar,,,fc95466bcde1a1be87e3b4d0221f3e95,natural-disasters-people-affected?type=all_stacked&impact=injured&metric=total_number&timespan=annual_v0_850x600.svg,16,35,327069280,629944
natural-disasters-people-affected?type=all_stacked&impact=injured&metric=total_number&timespan=decadal,StackedBar,,,d08cf648bed5fbdf997aa12e82bafbd7,natural-disasters-people-affected?type=all_stacked&impact=injured&metric=total_number&timespan=decadal_v0_850x600.svg,12,28,294403336,723818
natural-disasters-people-affected?type=all_stacked&impact=requiring_assistance&metric=per_capita&timespan=annual,StackedBar,,,eed1fa55fb0c53bcfab9ebcb9b3c862e,natural-disasters-people-affected?type=all_stacked&impact=requiring_assistance&metric=per_capita&timespan=annual_v0_850x600.svg,16,35,483955872,735231
natural-disasters-people-affected?type=all_stacked&impact=requiring_assistance&metric=per_capita&timespan=decadal,StackedBar,,,bc03be2c04cbb4b24bd6fcbf5036678e,natural-disasters-people-affected?type=all_stacked&impact=requiring_assistance&metric=per_capita&timespan=decadal_v0_850x600.svg,13,27,322380120,748132
natural-disasters-people-affected?type=all_stacked&impact=requiring_assistance&metric=total_number&timespan=annual,StackedBar,,,c24eeb74d1025d114f425ad9da8f73f1,natural-disasters-people-affected?type=all_stacked&impact=requiring_assistance&metric=total_number&timespan=annual_v0_850x600.svg,16,39,348046880,682549
natural-disasters-people-affected?type=all_stacked&impact=requiring_assistance&metric=total_number&timespan=decadal,StackedBar,,,5a0a91a93ce4d8ed53fc3e1682ba7713,natural-disasters-people-affected?type=all_stacked&impact=requiring_assistance&metric=total_number&timespan=decadal_v0_850x600.svg,12,25,293829320,735162
natural-disasters-people-affected?type=all_stacked&impact=total_affected&metric=per_capita&timespan=annual,StackedBar,,,9f390ecd5a899d2c4bd18cde89377e3d,natural-disasters-people-affected?type=all_stacked&impact=total_affected&metric=per_capita&timespan=annual_v0_850x600.svg,16,37,306511376,756064
natural-disasters-people-affected?type=all_stacked&impact=total_affected&metric=per_capita&timespan=decadal,StackedBar,,,bd3b62a37442b102619fb4cdeb7132b4,natural-disasters-people-affected?type=all_stacked&impact=total_affected&metric=per_capita&timespan=decadal_v0_850x600.svg,12,29,376833096,753268
natural-disasters-people-affected?type=all_stacked&impact=total_affected&metric=total_number&timespan=annual,StackedBar,,,cfabb2d259a0359de972e7e2eb449cc3,natural-disasters-people-affected?type=all_stacked&impact=total_affected&metric=total_number&timespan=annual_v0_850x600.svg,20,53,333161544,689362
natural-disasters-people-affected?type=all_stacked&impact=total_affected&metric=total_number&timespan=decadal,StackedBar,,,5ef98df0e8d4e4069ff8adbbe7b61b1e,natural-disasters-people-affected?type=all_stacked&impact=total_affected&metric=total_number&timespan=decadal_v0_850x600.svg,14,46,532234848,738106
natural-disasters-people-affected?type=drought&impact=homeless&metric=per_capita&timespan=annual,StackedBar,,,460d399ef476617e316ae4b05da45abe,natural-disasters-people-affected?type=drought&impact=homeless&metric=per_capita&timespan=annual_v0_850x600.svg,3,14,314542744,53545
natural-disasters-people-affected?type=drought&impact=homeless&metric=per_capita&timespan=decadal,StackedBar,,,64d2229692299501d21007c492e61340,natural-disasters-people-affected?type=drought&impact=homeless&metric=per_capita&timespan=decadal_v0_850x600.svg,2,16,325042336,79404
natural-disasters-people-affected?type=drought&impact=homeless&metric=total_number&timespan=annual,StackedBar,,,835ea500a9ebafe922b6bbde48a4d089,natural-disasters-people-affected?type=drought&impact=homeless&metric=total_number&timespan=annual_v0_850x600.svg,1,14,347046936,53635
natural-disasters-people-affected?type=drought&impact=homeless&metric=total_number&timespan=decadal,StackedBar,,,2a0ffc5448e81d02caa3e7b8cce8aa02,natural-disasters-people-affected?type=drought&impact=homeless&metric=total_number&timespan=decadal_v0_850x600.svg,2,12,502933640,79384
natural-disasters-people-affected?type=drought&impact=injured&metric=per_capita&timespan=annual,StackedBar,,,05f7c2219874745aaa4b690d97d7501e,natural-disasters-people-affected?type=drought&impact=injured&metric=per_capita&timespan=annual_v0_850x600.svg,1,14,328841752,53609
natural-disasters-people-affected?type=drought&impact=injured&metric=per_capita&timespan=decadal,StackedBar,,,81d1670260552a3eeb11181d2b52a0d1,natural-disasters-people-affected?type=drought&impact=injured&metric=per_capita&timespan=decadal_v0_850x600.svg,2,14,354103784,79453
natural-disasters-people-affected?type=drought&impact=injured&metric=total_number&timespan=annual,StackedBar,,,b8a26f760bb6863e1c4bf5f1fd0fe2eb,natural-disasters-people-affected?type=drought&impact=injured&metric=total_number&timespan=annual_v0_850x600.svg,2,12,335553448,53620
natural-disasters-people-affected?type=drought&impact=injured&metric=total_number&timespan=decadal,StackedBar,,,933c9fc0c892e7060636194f85e42900,natural-disasters-people-affected?type=drought&impact=injured&metric=total_number&timespan=decadal_v0_850x600.svg,2,12,367628088,79385
natural-disasters-people-affected?type=drought&impact=requiring_assistance&metric=per_capita&timespan=annual,StackedBar,,,da810744c3dafdf125610165253ffada,natural-disasters-people-affected?type=drought&impact=requiring_assistance&metric=per_capita&timespan=annual_v0_850x600.svg,1,12,347443560,65096
natural-disasters-people-affected?type=drought&impact=requiring_assistance&metric=per_capita&timespan=decadal,StackedBar,,,78337cf992c8496ccbd749c01d5f32e4,natural-disasters-people-affected?type=drought&impact=requiring_assistance&metric=per_capita&timespan=decadal_v0_850x600.svg,2,12,523587952,82728
natural-disasters-people-affected?type=drought&impact=requiring_assistance&metric=total_number&timespan=annual,StackedBar,,,1638f0297f682dae8578120628b6853c,natural-disasters-people-affected?type=drought&impact=requiring_assistance&metric=total_number&timespan=annual_v0_850x600.svg,2,14,351069680,61641
natural-disasters-people-affected?type=drought&impact=requiring_assistance&metric=total_number&timespan=decadal,StackedBar,,,5cdd248bf3eca8533ac93eb10eedec4a,natural-disasters-people-affected?type=drought&impact=requiring_assistance&metric=total_number&timespan=decadal_v0_850x600.svg,2,12,375039360,81794
natural-disasters-people-affected?type=drought&impact=total_affected&metric=per_capita&timespan=annual,StackedBar,,,ab83ac56d396defc6c054c3d1af6d801,natural-disasters-people-affected?type=drought&impact=total_affected&metric=per_capita&timespan=annual_v0_850x600.svg,2,14,311013824,65095
natural-disasters-people-affected?type=drought&impact=total_affected&metric=per_capita&timespan=decadal,StackedBar,,,a00a305bf0633754ce17d1045326c09f,natural-disasters-people-affected?type=drought&impact=total_affected&metric=per_capita&timespan=decadal_v0_850x600.svg,1,13,343792928,82728
natural-disasters-people-affected?type=drought&impact=total_affected&metric=total_number&timespan=annual,StackedBar,,,9b1410fc5324dc070890827012d11b3f,natural-disasters-people-affected?type=drought&impact=total_affected&metric=total_number&timespan=annual_v0_850x600.svg,2,14,321935624,61641
natural-disasters-people-affected?type=drought&impact=total_affected&metric=total_number&timespan=decadal,StackedBar,,,3cc33249b123296a24e16bfcac60818d,natural-disasters-people-affected?type=drought&impact=total_affected&metric=total_number&timespan=decadal_v0_850x600.svg,3,18,498398720,81791
natural-disasters-people-affected?type=earthquake&impact=homeless&metric=per_capita&timespan=annual,StackedBar,,,f6ccd841a8ee1cb35b5ff5218a5b32d6,natural-disasters-people-affected?type=earthquake&impact=homeless&metric=per_capita&timespan=annual_v0_850x600.svg,2,14,355828304,61639
natural-disasters-people-affected?type=earthquake&impact=homeless&metric=per_capita&timespan=decadal,StackedBar,,,72e270be5de44e32ed09e405ab700056,natural-disasters-people-affected?type=earthquake&impact=homeless&metric=per_capita&timespan=decadal_v0_850x600.svg,2,16,327552368,82078
natural-disasters-people-affected?type=earthquake&impact=homeless&metric=total_number&timespan=annual,StackedBar,,,95894f57847167f898e06a5f6b5c229e,natural-disasters-people-affected?type=earthquake&impact=homeless&metric=total_number&timespan=annual_v0_850x600.svg,1,15,333059168,57296
natural-disasters-people-affected?type=earthquake&impact=homeless&metric=total_number&timespan=decadal,StackedBar,,,78071b1f90ce9df7b8ebd2d8cacba745,natural-disasters-people-affected?type=earthquake&impact=homeless&metric=total_number&timespan=decadal_v0_850x600.svg,2,12,364365568,80714
natural-disasters-people-affected?type=earthquake&impact=injured&metric=per_capita&timespan=annual,StackedBar,,,3c534b11c7a9da848e1c7d82c6716925,natural-disasters-people-affected?type=earthquake&impact=injured&metric=per_capita&timespan=annual_v0_850x600.svg,1,16,343971256,67597
natural-disasters-people-affected?type=earthquake&impact=injured&metric=per_capita&timespan=decadal,StackedBar,,,f6a9b1775c3ad044a1c63b4e845d7a0b,natural-disasters-people-affected?type=earthquake&impact=injured&metric=per_capita&timespan=decadal_v0_850x600.svg,1,14,519247936,83603
natural-disasters-people-affected?type=earthquake&impact=injured&metric=total_number&timespan=annual,StackedBar,,,0fd8acd0b2ec008916095ff2edab4c44,natural-disasters-people-affected?type=earthquake&impact=injured&metric=total_number&timespan=annual_v0_850x600.svg,1,14,378346224,57196
natural-disasters-people-affected?type=earthquake&impact=injured&metric=total_number&timespan=decadal,StackedBar,,,36b09bc282173038d023bf29e12f5ef2,natural-disasters-people-affected?type=earthquake&impact=injured&metric=total_number&timespan=decadal_v0_850x600.svg,2,12,384693664,81011
natural-disasters-people-affected?type=earthquake&impact=requiring_assistance&metric=per_capita&timespan=annual,StackedBar,,,2da117515c1308f090a246f4b75c2bd8,natural-disasters-people-affected?type=earthquake&impact=requiring_assistance&metric=per_capita&timespan=annual_v0_850x600.svg,2,14,350626584,63850
natural-disasters-people-affected?type=earthquake&impact=requiring_assistance&metric=per_capita&timespan=decadal,StackedBar,,,3a11c59558fbc134749bd66c7d8ee9f9,natural-disasters-people-affected?type=earthquake&impact=requiring_assistance&metric=per_capita&timespan=decadal_v0_850x600.svg,2,14,306344304,82553
natural-disasters-people-affected?type=earthquake&impact=requiring_assistance&metric=total_number&timespan=annual,StackedBar,,,1bf796b0b381ff9941b380bd01ac6d3d,natural-disasters-people-affected?type=earthquake&impact=requiring_assistance&metric=total_number&timespan=annual_v0_850x600.svg,1,24,366107464,59046
natural-disasters-people-affected?type=earthquake&impact=requiring_assistance&metric=total_number&timespan=decadal,StackedBar,,,1b15bd7a72315989d32167a90fb5c627,natural-disasters-people-affected?type=earthquake&impact=requiring_assistance&metric=total_number&timespan=decadal_v0_850x600.svg,1,22,539540584,81208
natural-disasters-people-affected?type=earthquake&impact=total_affected&metric=per_capita&timespan=annual,StackedBar,,,23b7a86b2380bac6ea81d242b4ba63c4,natural-disasters-people-affected?type=earthquake&impact=total_affected&metric=per_capita&timespan=annual_v0_850x600.svg,2,15,351483920,68000
natural-disasters-people-affected?type=earthquake&impact=total_affected&metric=per_capita&timespan=decadal,StackedBar,,,0613a493ddeda862287b1a0a78b0880c,natural-disasters-people-affected?type=earthquake&impact=total_affected&metric=per_capita&timespan=decadal_v0_850x600.svg,3,15,327370528,83540
natural-disasters-people-affected?type=earthquake&impact=total_affected&metric=total_number&timespan=annual,StackedBar,,,c83da80bbabb5596b79b7a20f01aedd4,natural-disasters-people-affected?type=earthquake&impact=total_affected&metric=total_number&timespan=annual_v0_850x600.svg,2,15,355300920,60471
natural-disasters-people-affected?type=earthquake&impact=total_affected&metric=total_number&timespan=decadal,StackedBar,,,9d60622ee1af8d2e530166bb7dae2926,natural-disasters-people-affected?type=earthquake&impact=total_affected&metric=total_number&timespan=decadal_v0_850x600.svg,2,14,323741736,81820
natural-disasters-people-affected?type=extreme_temperature&impact=homeless&metric=per_capita&timespan=annual,StackedBar,,,dc47bff7e6f50eb5295ffa19b62f8441,natural-disasters-people-affected?type=extreme_temperature&impact=homeless&metric=per_capita&timespan=annual_v0_850x600.svg,2,13,345486552,28416
natural-disasters-people-affected?type=extreme_temperature&impact=homeless&metric=per_capita&timespan=decadal,StackedBar,,,1e72de82cd4ae26bd527970722e83da0,natural-disasters-people-affected?type=extreme_temperature&impact=homeless&metric=per_capita&timespan=decadal_v0_850x600.svg,1,13,508639936,79480
natural-disasters-people-affected?type=extreme_temperature&impact=homeless&metric=total_number&timespan=annual,StackedBar,,,3c3d648f7e238e92fe31559f9d70410a,natural-disasters-people-affected?type=extreme_temperature&impact=homeless&metric=total_number&timespan=annual_v0_850x600.svg,3,14,347941968,28370
natural-disasters-people-affected?type=extreme_temperature&impact=homeless&metric=total_number&timespan=decadal,StackedBar,,,7278d26306694cac3af816ef15294012,natural-disasters-people-affected?type=extreme_temperature&impact=homeless&metric=total_number&timespan=decadal_v0_850x600.svg,1,11,375483160,79405
natural-disasters-people-affected?type=extreme_temperature&impact=injured&metric=per_capita&timespan=annual,StackedBar,,,3d4de3b421c324e8cdeb3ff13ea5d02b,natural-disasters-people-affected?type=extreme_temperature&impact=injured&metric=per_capita&timespan=annual_v0_850x600.svg,1,17,372895856,30696
natural-disasters-people-affected?type=extreme_temperature&impact=injured&metric=per_capita&timespan=decadal,StackedBar,,,f386a788b2e63ec6425867ef40ef1929,natural-disasters-people-affected?type=extreme_temperature&impact=injured&metric=per_capita&timespan=decadal_v0_850x600.svg,1,14,365984456,80348
natural-disasters-people-affected?type=extreme_temperature&impact=injured&metric=total_number&timespan=annual,StackedBar,,,ccea7dbfe66b10b2c5dc74848fd8372c,natural-disasters-people-affected?type=extreme_temperature&impact=injured&metric=total_number&timespan=annual_v0_850x600.svg,1,16,345455376,28923
natural-disasters-people-affected?type=extreme_temperature&impact=injured&metric=total_number&timespan=decadal,StackedBar,,,93b88ee73dc38e928870297a57bf2d4e,natural-disasters-people-affected?type=extreme_temperature&impact=injured&metric=total_number&timespan=decadal_v0_850x600.svg,2,13,529729536,79715
natural-disasters-people-affected?type=extreme_temperature&impact=requiring_assistance&metric=per_capita&timespan=annual,StackedBar,,,dfda969054cbaa79025a3b5d3ec924ac,natural-disasters-people-affected?type=extreme_temperature&impact=requiring_assistance&metric=per_capita&timespan=annual_v0_850x600.svg,1,13,317225904,30670
natural-disasters-people-affected?type=extreme_temperature&impact=requiring_assistance&metric=per_capita&timespan=decadal,StackedBar,,,fc8138bb2d0622fb9afcf42bdecfef93,natural-disasters-people-affected?type=extreme_temperature&impact=requiring_assistance&metric=per_capita&timespan=decadal_v0_850x600.svg,2,12,396236432,80244
natural-disasters-people-affected?type=extreme_temperature&impact=requiring_assistance&metric=total_number&timespan=annual,StackedBar,,,6d6723d199481f5fb99d2c955a87b1f9,natural-disasters-people-affected?type=extreme_temperature&impact=requiring_assistance&metric=total_number&timespan=annual_v0_850x600.svg,1,11,394380360,29563
natural-disasters-people-affected?type=extreme_temperature&impact=requiring_assistance&metric=total_number&timespan=decadal,StackedBar,,,3f00a217f9d515b2a2f6ed9b28383315,natural-disasters-people-affected?type=extreme_temperature&impact=requiring_assistance&metric=total_number&timespan=decadal_v0_850x600.svg,2,13,550421912,79849
natural-disasters-people-affected?type=extreme_temperature&impact=total_affected&metric=per_capita&timespan=annual,StackedBar,,,0a8c8ca6b30bd439fc45961d5a7775e8,natural-disasters-people-affected?type=extreme_temperature&impact=total_affected&metric=per_capita&timespan=annual_v0_850x600.svg,2,16,340845112,31857
natural-disasters-people-affected?type=extreme_temperature&impact=total_affected&metric=per_capita&timespan=decadal,StackedBar,,,c91b3a6b4b374deb1f118b68d144cf35,natural-disasters-people-affected?type=extreme_temperature&impact=total_affected&metric=per_capita&timespan=decadal_v0_850x600.svg,2,15,366413320,80767
natural-disasters-people-affected?type=extreme_temperature&impact=total_affected&metric=total_number&timespan=annual,StackedBar,,,2b7553b422ae8a1a683a9ef582fc2386,natural-disasters-people-affected?type=extreme_temperature&impact=total_affected&metric=total_number&timespan=annual_v0_850x600.svg,2,15,339544416,29871
natural-disasters-people-affected?type=extreme_temperature&impact=total_affected&metric=total_number&timespan=decadal,StackedBar,,,c31249b51f874ea63015883d0141ac50,natural-disasters-people-affected?type=extreme_temperature&impact=total_affected&metric=total_number&timespan=decadal_v0_850x600.svg,1,14,377756976,80048
natural-disasters-people-affected?type=extreme_weather&impact=homeless&metric=per_capita&timespan=annual,StackedBar,,,f6e81c0b696649e7ef95663d3b7a24de,natural-disasters-people-affected?type=extreme_weather&impact=homeless&metric=per_capita&timespan=annual_v0_850x600.svg,4,18,375119336,101206
natural-disasters-people-affected?type=extreme_weather&impact=homeless&metric=per_capita&timespan=decadal,StackedBar,,,04672c9e8713005d296825224f0b9f21,natural-disasters-people-affected?type=extreme_weather&impact=homeless&metric=per_capita&timespan=decadal_v0_850x600.svg,2,14,530275216,82488
natural-disasters-people-affected?type=extreme_weather&impact=homeless&metric=total_number&timespan=annual,StackedBar,,,0865eb7685fc552695dba6ec7459d0e4,natural-disasters-people-affected?type=extreme_weather&impact=homeless&metric=total_number&timespan=annual_v0_850x600.svg,1,13,362138440,97063
